school_code,county_name,district_name,school_name,enrollment,frpm_count,frpm_perc,num_act_takers,act_avg_score_read,act_avg_score_eng,act_avg_score_math,act_avg_score_sci,act_num_above_21,act_perc_above_21,num_sat_takers,sat_num_read_write_benchmark,sat_perc_read_write_benchmark,sat_num_math_benchmark,sat_perc_math_benchmark,sat_total_num_both_benchmarks,sat_perc_both_benchmarks
1038306,Fresno,Washington Unified,Washington High,1099,930,0.846,121.0,16.0,15.0,16.0,16.0,10.0,0.08259999999999999,82.0,36.0,0.439,9.0,0.10980000000000001,8.0,0.09759999999999999
1132851,Glenn,Willows Unified,Willows High,466,267,0.573,5.0,,,,,,,27.0,14.0,0.5185,6.0,0.22219999999999998,5.0,0.1852
1135656,Glenn,Orland Joint Unified,Orland High,730,464,0.636,37.0,23.0,21.0,19.0,21.0,17.0,0.4595,32.0,28.0,0.875,14.0,0.4375,14.0,0.4375
1133701,Glenn,Hamilton Unified,Hamilton High,290,183,0.631,30.0,18.0,18.0,18.0,19.0,7.0,0.23329999999999998,25.0,13.0,0.52,5.0,0.2,4.0,0.16
134163,Humboldt,Humboldt County Office of Education,Northcoast Preparatory and Performing Arts Academy,194,54,0.278,0.0,,,,,,,15.0,13.0,0.8667,12.0,0.8,10.0,0.6667000000000001
1230705,Humboldt,Northern Humboldt Union High,Arcata High,945,341,0.361,40.0,28.0,26.0,25.0,25.0,36.0,0.9,58.0,54.0,0.9309999999999999,40.0,0.6897,40.0,0.6897
1235209,Humboldt,Northern Humboldt Union High,McKinleyville High,521,214,0.41100000000000003,9.0,,,,,,,35.0,32.0,0.9143000000000001,25.0,0.7143,24.0,0.6857
108688,Humboldt,Fortuna Union High,Academy of the Redwoods,190,67,0.353,6.0,,,,,,,22.0,17.0,0.7726999999999999,16.0,0.7273000000000001,15.0,0.6818000000000001
1233402,Humboldt,Fortuna Union High,Fortuna Union High,857,432,0.504,18.0,23.0,21.0,22.0,22.0,9.0,0.5,56.0,41.0,0.7321,29.0,0.5179,27.0,0.48210000000000003
1232206,Humboldt,Eureka City Schools,Eureka Senior High,1138,643,0.565,23.0,24.0,22.0,23.0,22.0,16.0,0.6957,58.0,48.0,0.8276,33.0,0.569,32.0,0.5517
1331404,Imperial,Brawley Union High,Brawley Union High,1771,1342,0.758,115.0,19.0,18.0,18.0,18.0,34.0,0.2957,131.0,86.0,0.6565000000000001,38.0,0.2901,37.0,0.2824
1332204,Imperial,Calexico Unified,Calexico High,3031,2519,0.831,90.0,20.0,19.0,21.0,20.0,35.0,0.3889,194.0,137.0,0.7062,104.0,0.5361,91.0,0.46909999999999996
1332501,Imperial,Calipatria Unified,Calipatria High,355,280,0.789,19.0,20.0,21.0,19.0,20.0,9.0,0.47369999999999995,27.0,14.0,0.5185,6.0,0.22219999999999998,5.0,0.1852
1330133,Imperial,Central Union High,Southwest High,2114,1523,0.72,116.0,18.0,17.0,19.0,19.0,32.0,0.2759,183.0,126.0,0.6884999999999999,76.0,0.4153,72.0,0.3934
1333004,Imperial,Central Union High,Central Union High,1851,1417,0.7659999999999999,56.0,21.0,20.0,21.0,21.0,26.0,0.4643,91.0,64.0,0.7033,40.0,0.4396,38.0,0.41759999999999997
1335306,Imperial,Holtville Unified,Holtville High,528,381,0.722,29.0,20.0,18.0,20.0,19.0,9.0,0.3103,51.0,40.0,0.7843000000000001,19.0,0.3725,18.0,0.3529
1335900,Imperial,Imperial Unified,Imperial High,1306,594,0.455,65.0,23.0,22.0,21.0,22.0,35.0,0.5385,78.0,66.0,0.8462000000000001,34.0,0.4359,34.0,0.4359
1337609,Imperial,San Pasqual Valley Unified,San Pasqual Valley High,190,179,0.9420000000000001,6.0,,,,,,,19.0,6.0,0.31579999999999997,3.0,0.15789999999999998,2.0,0.10529999999999999
128454,Inyo,Inyo County Office of Education,College Bridge Academy,347,329,0.948,0.0,,,,,,,23.0,1.0,0.0435,1.0,0.0435,0.0,0.0
1431600,Inyo,Bishop Unified,Bishop Union High,583,260,0.446,27.0,23.0,22.0,22.0,22.0,19.0,0.7037,53.0,41.0,0.7736,29.0,0.5472,27.0,0.5094
119669,Kern,Kern County Office of Education,Wonderful College Prep Academy,1535,1246,0.812,126.0,18.0,18.0,18.0,18.0,35.0,0.2778,101.0,37.0,0.3663,22.0,0.21780000000000002,19.0,0.1881
100529,Kern,Delano Joint Union High,Cesar E. Chavez High,1488,1298,0.872,30.0,22.0,21.0,22.0,21.0,20.0,0.6667000000000001,128.0,75.0,0.5859000000000001,56.0,0.4375,52.0,0.40630000000000005
116384,Kern,Delano Joint Union High,Robert F. Kennedy High,1239,1169,0.9440000000000001,54.0,20.0,18.0,20.0,20.0,21.0,0.3889,113.0,61.0,0.5398,40.0,0.354,34.0,0.3009
1531672,Kern,Delano Joint Union High,Delano High,1395,1299,0.9309999999999999,110.0,18.0,17.0,19.0,18.0,28.0,0.2545,79.0,43.0,0.5443,26.0,0.32909999999999995,22.0,0.2785
100198,Kern,Kern High,Golden Valley High,2497,2195,0.879,22.0,21.0,18.0,19.0,20.0,8.0,0.3636,173.0,84.0,0.4855,49.0,0.2832,43.0,0.2486
110999,Kern,Kern High,Frontier High,2233,591,0.265,50.0,25.0,23.0,24.0,22.0,38.0,0.76,192.0,154.0,0.8020999999999999,124.0,0.6457999999999999,118.0,0.6146
116392,Kern,Kern High,Independence High,2134,1242,0.5820000000000001,41.0,20.0,20.0,19.0,20.0,15.0,0.36590000000000006,166.0,110.0,0.6627,55.0,0.33130000000000004,50.0,0.3012
116400,Kern,Kern High,Mira Monte High,2468,2280,0.924,13.0,,,,,,,174.0,75.0,0.431,32.0,0.1839,29.0,0.16670000000000001
1530252,Kern,Kern High,Arvin High,2642,2416,0.914,71.0,19.0,18.0,18.0,19.0,22.0,0.3099,216.0,101.0,0.46759999999999996,42.0,0.19440000000000002,38.0,0.1759
1530344,Kern,Kern High,Stockdale High,2323,839,0.361,99.0,25.0,25.0,24.0,23.0,70.0,0.7071,242.0,201.0,0.8306,151.0,0.624,143.0,0.5909
1530369,Kern,Kern High,Centennial High,2022,645,0.319,51.0,22.0,21.0,23.0,22.0,27.0,0.5294,127.0,109.0,0.8583,83.0,0.6535,80.0,0.6299
1530385,Kern,Kern High,Ridgeview High,2630,1826,0.6940000000000001,54.0,19.0,17.0,18.0,19.0,16.0,0.2963,245.0,148.0,0.6041,92.0,0.37549999999999994,81.0,0.3306
1530476,Kern,Kern High,Liberty High,2114,597,0.282,60.0,23.0,22.0,22.0,22.0,42.0,0.7,195.0,167.0,0.8564,138.0,0.7077,134.0,0.6872
1530708,Kern,Kern High,Bakersfield High,2912,2096,0.72,47.0,24.0,21.0,23.0,22.0,32.0,0.6809000000000001,162.0,100.0,0.6173,82.0,0.5062,72.0,0.44439999999999996
1532290,Kern,Kern High,East Bakersfield High,2349,1959,0.8340000000000001,34.0,19.0,17.0,18.0,18.0,7.0,0.2059,133.0,74.0,0.5564,36.0,0.2707,30.0,0.2256
1532605,Kern,Kern High,Foothill High,2104,1806,0.858,15.0,20.0,18.0,21.0,19.0,6.0,0.4,120.0,60.0,0.5,39.0,0.325,35.0,0.2917
1533330,Kern,Kern High,Highland High,2220,1591,0.7170000000000001,22.0,22.0,19.0,20.0,20.0,10.0,0.4545,162.0,99.0,0.6111,51.0,0.3148,47.0,0.2901
1533538,Kern,Kern High,Kern Valley High,480,349,0.727,20.0,22.0,21.0,21.0,22.0,13.0,0.65,16.0,12.0,0.75,5.0,0.3125,5.0,0.3125
1534775,Kern,Kern High,North High,1829,1369,0.748,16.0,22.0,20.0,20.0,21.0,8.0,0.5,104.0,62.0,0.5962,27.0,0.2596,26.0,0.25
1535087,Kern,Kern High,Shafter High,1703,1419,0.833,44.0,21.0,19.0,20.0,20.0,16.0,0.3636,85.0,44.0,0.5176,28.0,0.32939999999999997,26.0,0.3059
1535392,Kern,Kern High,South High,2161,2031,0.94,31.0,18.0,18.0,20.0,19.0,9.0,0.2903,152.0,76.0,0.5,45.0,0.2961,37.0,0.2434
1536606,Kern,Kern High,West High,2011,1654,0.8220000000000001,51.0,20.0,18.0,20.0,20.0,22.0,0.4314,122.0,63.0,0.5164,34.0,0.2787,31.0,0.2541
114512,Kern,Mojave Unified,California City High,520,422,0.812,4.0,,,,,,,28.0,23.0,0.8214,10.0,0.35710000000000003,10.0,0.35710000000000003
136259,Kern,Mojave Unified,Mojave Jr./Sr. High,338,297,0.879,27.0,16.0,13.0,16.0,16.0,2.0,0.0741,3.0,,,,,,
1531987,Kern,Muroc Joint Unified,Desert Junior-Senior High,502,63,0.125,8.0,,,,,,,30.0,28.0,0.9333,19.0,0.6333,18.0,0.6
1534957,Kern,Southern Kern Unified,Rosamond High Early College Campus,850,490,0.5760000000000001,6.0,,,,,,,40.0,29.0,0.725,14.0,0.35,14.0,0.35
1535905,Kern,Taft Union High,Taft Union High,940,605,0.644,35.0,21.0,18.0,19.0,19.0,11.0,0.3143,46.0,33.0,0.7173999999999999,15.0,0.3261,15.0,0.3261
1536135,Kern,Tehachapi Unified,Tehachapi High,1249,449,0.359,14.0,,,,,,,62.0,51.0,0.8226,33.0,0.5323,33.0,0.5323
1536440,Kern,Wasco Union High,Wasco High,1752,1339,0.764,71.0,19.0,18.0,20.0,20.0,24.0,0.33799999999999997,183.0,80.0,0.4372,48.0,0.2623,40.0,0.2186
1531367,Kern,Sierra Sands Unified,Burroughs High,1523,870,0.5710000000000001,15.0,27.0,26.0,27.0,26.0,14.0,0.9333,86.0,76.0,0.8837,63.0,0.7326,62.0,0.7209
1534155,Kern,McFarland Unified,McFarland High,932,835,0.8959999999999999,16.0,18.0,16.0,19.0,17.0,4.0,0.25,66.0,25.0,0.3788,7.0,0.1061,6.0,0.0909
1632207,Kings,Corcoran Joint Unified,Corcoran High,864,718,0.831,40.0,18.0,17.0,18.0,19.0,10.0,0.25,49.0,27.0,0.551,17.0,0.3469,16.0,0.3265
118919,Kings,Hanford Joint Union High,Sierra Pacific High,938,503,0.536,10.0,,,,,,,48.0,39.0,0.8125,23.0,0.4792,22.0,0.4583
1630169,Kings,Hanford Joint Union High,Hanford West High,1243,823,0.662,17.0,21.0,20.0,19.0,20.0,9.0,0.5294,66.0,45.0,0.6818000000000001,25.0,0.3788,24.0,0.3636
1634401,Kings,Hanford Joint Union High,Hanford High,1559,1037,0.665,18.0,21.0,21.0,20.0,21.0,9.0,0.5,79.0,52.0,0.6581999999999999,30.0,0.3797,26.0,0.32909999999999995
110205,Kings,Lemoore Union High,Lemoore Middle College High,236,65,0.275,3.0,,,,,,,39.0,37.0,0.9487000000000001,24.0,0.6154,24.0,0.6154
1635606,Kings,Lemoore Union High,Lemoore High,1828,961,0.526,81.0,20.0,19.0,19.0,19.0,28.0,0.3457,92.0,66.0,0.7173999999999999,33.0,0.35869999999999996,29.0,0.3152
1630953,Kings,Reef-Sunset Unified,Avenal High,615,553,0.899,112.0,16.0,14.0,15.0,16.0,4.0,0.035699999999999996,63.0,21.0,0.3333,9.0,0.1429,8.0,0.127
1734359,Lake,Kelseyville Unified,Kelseyville High,518,396,0.764,18.0,19.0,19.0,19.0,18.0,7.0,0.3889,45.0,31.0,0.6889,14.0,0.3111,14.0,0.3111
1735000,Lake,Konocti Unified,Lower Lake High,870,669,0.769,14.0,,,,,,,33.0,24.0,0.7273000000000001,7.0,0.2121,7.0,0.2121
1732304,Lake,Lakeport Unified,Clear Lake High,385,227,0.59,2.0,,,,,,,27.0,24.0,0.8889,18.0,0.6667000000000001,18.0,0.6667000000000001
1736008,Lake,Middletown Unified,Middletown High,499,252,0.505,11.0,,,,,,,37.0,30.0,0.8108,21.0,0.5676,19.0,0.5135000000000001
1737006,Lake,Upper Lake Unified,Upper Lake High,293,177,0.604,18.0,18.0,16.0,17.0,17.0,4.0,0.22219999999999998,12.0,,,,,,
1833805,Lassen,Lassen Union High,Lassen High,778,256,0.32899999999999996,27.0,22.0,21.0,21.0,21.0,15.0,0.5556,40.0,32.0,0.8,17.0,0.425,16.0,0.4
100776,Los Angeles,Los Angeles County Office of Education,North Valley Military Institute College Preparatory Academy,638,598,0.937,5.0,,,,,,,42.0,18.0,0.4286,6.0,0.1429,6.0,0.1429
109942,Los Angeles,Los Angeles County Office of Education,Los Angeles International Charter High,147,135,0.9179999999999999,2.0,,,,,,,32.0,13.0,0.40630000000000005,1.0,0.0313,1.0,0.0313
112128,Los Angeles,Los Angeles County Office of Education,Aspire Ollin University Preparatory Academy,599,574,0.958,133.0,16.0,16.0,17.0,17.0,15.0,0.1128,61.0,29.0,0.4754,13.0,0.21309999999999998,10.0,0.16390000000000002
115030,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy 3,510,359,0.7040000000000001,4.0,,,,,,,32.0,20.0,0.625,12.0,0.375,11.0,0.34380000000000005
115212,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy 2,437,371,0.8490000000000001,13.0,,,,,,,17.0,10.0,0.5882000000000001,6.0,0.3529,6.0,0.3529
1933399,Los Angeles,Los Angeles County Office of Education,L.A. County High School for the Arts,542,97,0.179,36.0,26.0,26.0,21.0,22.0,25.0,0.6944,72.0,70.0,0.9722,35.0,0.4861,35.0,0.4861
1995869,Los Angeles,Los Angeles County Office of Education,International Polytechnic High,516,165,0.32,54.0,26.0,25.0,23.0,23.0,44.0,0.8148000000000001,75.0,71.0,0.9467,50.0,0.6667000000000001,49.0,0.6533
6119945,Los Angeles,Los Angeles County Office of Education,Magnolia Science Academy,590,503,0.853,0.0,,,,,,,36.0,27.0,0.75,13.0,0.3611,12.0,0.3333
1930056,Los Angeles,ABC Unified,Cerritos High,2177,685,0.315,93.0,27.0,28.0,28.0,26.0,83.0,0.8925,247.0,225.0,0.9109,191.0,0.7733,185.0,0.7490000000000001
1930361,Los Angeles,ABC Unified,Artesia High,1431,1034,0.723,27.0,19.0,18.0,20.0,19.0,10.0,0.3704,95.0,61.0,0.6420999999999999,38.0,0.4,33.0,0.34740000000000004
1931880,Los Angeles,ABC Unified,Whitney (Gretchen) High,1009,253,0.251,55.0,31.0,31.0,30.0,29.0,54.0,0.9818000000000001,80.0,80.0,1.0,79.0,0.9875,79.0,0.9875
1933159,Los Angeles,ABC Unified,Gahr (Richard) High,1927,1022,0.53,41.0,21.0,21.0,22.0,22.0,25.0,0.6098,207.0,154.0,0.7440000000000001,111.0,0.5362,105.0,0.5072
100081,Los Angeles,Antelope Valley Union High,William J. (Pete) Knight High,2853,2204,0.773,52.0,20.0,18.0,19.0,19.0,21.0,0.40380000000000005,166.0,112.0,0.6747,50.0,0.3012,46.0,0.2771
108407,Los Angeles,Antelope Valley Union High,Eastside High,2439,1974,0.809,45.0,19.0,18.0,16.0,18.0,9.0,0.2,185.0,104.0,0.5622,18.0,0.0973,18.0,0.0973
111872,Los Angeles,Antelope Valley Union High,SOAR High (Students On Academic Rise),427,222,0.52,34.0,23.0,22.0,22.0,21.0,21.0,0.6175999999999999,66.0,58.0,0.8787999999999999,44.0,0.6667000000000001,42.0,0.6364
1930213,Los Angeles,Antelope Valley Union High,Antelope Valley High,1664,1214,0.73,18.0,21.0,18.0,17.0,19.0,4.0,0.22219999999999998,83.0,37.0,0.4458,9.0,0.1084,8.0,0.0964
1936624,Los Angeles,Antelope Valley Union High,Palmdale High,2523,2049,0.812,24.0,19.0,18.0,17.0,18.0,6.0,0.25,108.0,50.0,0.46299999999999997,17.0,0.1574,17.0,0.1574
1937051,Los Angeles,Antelope Valley Union High,Quartz Hill High,2975,1111,0.373,68.0,26.0,25.0,23.0,24.0,54.0,0.7940999999999999,188.0,168.0,0.8936,115.0,0.6117,113.0,0.6011
1995398,Los Angeles,Antelope Valley Union High,Highland High,2703,1607,0.595,25.0,22.0,21.0,19.0,20.0,12.0,0.48,161.0,114.0,0.7081000000000001,62.0,0.3851,57.0,0.354
1995406,Los Angeles,Antelope Valley Union High,Littlerock High,1483,1197,0.807,25.0,16.0,15.0,16.0,16.0,2.0,0.08,63.0,33.0,0.5238,17.0,0.2698,16.0,0.254
1995844,Los Angeles,Antelope Valley Union High,Lancaster High,2607,1504,0.5770000000000001,45.0,21.0,21.0,19.0,20.0,19.0,0.42219999999999996,116.0,79.0,0.6809999999999999,42.0,0.36210000000000003,40.0,0.3448
1930288,Los Angeles,Arcadia Unified,Arcadia High,3161,830,0.263,192.0,28.0,29.0,28.0,27.0,175.0,0.9115000000000001,369.0,343.0,0.9295,326.0,0.8835,312.0,0.8454999999999999
1930528,Los Angeles,Azusa Unified,Azusa High,1196,949,0.7929999999999999,25.0,17.0,16.0,18.0,19.0,4.0,0.16,95.0,64.0,0.6737000000000001,37.0,0.3895,34.0,0.3579
1933449,Los Angeles,Azusa Unified,Gladstone High,1084,853,0.787,24.0,21.0,21.0,21.0,22.0,13.0,0.5417000000000001,91.0,65.0,0.7143,38.0,0.41759999999999997,38.0,0.41759999999999997
1930601,Los Angeles,Baldwin Park Unified,Baldwin Park High,1796,1796,1.0,114.0,21.0,19.0,20.0,20.0,54.0,0.47369999999999995,135.0,101.0,0.7481,63.0,0.4667,58.0,0.4296
1938166,Los Angeles,Baldwin Park Unified,Sierra Vista High,1898,1898,1.0,108.0,19.0,18.0,19.0,19.0,34.0,0.3148,148.0,93.0,0.6284000000000001,62.0,0.4189,51.0,0.3446
1996479,Los Angeles,Baldwin Park Unified,Opportunities for Learning - Baldwin Park,3408,2149,0.631,0.0,,,,,,,145.0,80.0,0.5517,24.0,0.1655,23.0,0.1586
1930700,Los Angeles,Bassett Unified,Bassett Senior High,940,878,0.934,21.0,23.0,22.0,22.0,22.0,12.0,0.5714,91.0,56.0,0.6154,35.0,0.3846,29.0,0.3187
1930775,Los Angeles,Bellflower Unified,Bellflower High,2434,1923,0.79,7.0,,,,,,,101.0,75.0,0.7426,52.0,0.5149,49.0,0.4851
1935618,Los Angeles,Bellflower Unified,Mayfair High,2889,1642,0.568,24.0,25.0,24.0,22.0,23.0,19.0,0.7917000000000001,161.0,131.0,0.8137000000000001,86.0,0.5342,81.0,0.5031
1930981,Los Angeles,Beverly Hills Unified,Beverly Hills High,1384,235,0.17,91.0,28.0,29.0,27.0,26.0,78.0,0.8571,145.0,139.0,0.9586,117.0,0.8069,116.0,0.8
1931088,Los Angeles,Bonita Unified,Bonita High,1923,624,0.324,115.0,23.0,22.0,22.0,22.0,70.0,0.6087,182.0,151.0,0.8297,108.0,0.5934,104.0,0.5714
1937739,Los Angeles,Bonita Unified,San Dimas High,1335,496,0.37200000000000005,42.0,24.0,23.0,24.0,23.0,27.0,0.6429,134.0,108.0,0.8059999999999999,68.0,0.5075,64.0,0.47759999999999997
1931187,Los Angeles,Burbank Unified,Burbank High,2556,1078,0.42200000000000004,94.0,25.0,25.0,25.0,24.0,76.0,0.8085,230.0,193.0,0.8391,171.0,0.7434999999999999,164.0,0.713
1931237,Los Angeles,Burbank Unified,Burroughs High,2531,805,0.318,81.0,26.0,26.0,24.0,24.0,63.0,0.7778,291.0,245.0,0.8419,206.0,0.7079000000000001,195.0,0.6701
1933951,Los Angeles,Centinela Valley Union High,Hawthorne High,1844,1572,0.852,124.0,18.0,17.0,17.0,17.0,20.0,0.1613,199.0,88.0,0.4422,25.0,0.12560000000000002,23.0,0.11560000000000001
1934926,Los Angeles,Centinela Valley Union High,Lawndale High,2278,1882,0.826,28.0,18.0,17.0,17.0,18.0,5.0,0.17859999999999998,220.0,107.0,0.4864,55.0,0.25,46.0,0.2091
1935048,Los Angeles,Centinela Valley Union High,Leuzinger High,1925,1624,0.8440000000000001,33.0,18.0,17.0,17.0,17.0,4.0,0.12119999999999999,170.0,76.0,0.4471,41.0,0.2412,33.0,0.1941
1931666,Los Angeles,Charter Oak Unified,Charter Oak High,1467,742,0.506,38.0,22.0,21.0,22.0,22.0,25.0,0.6579,162.0,121.0,0.7469,87.0,0.537,85.0,0.5246999999999999
1931823,Los Angeles,Claremont Unified,Claremont High,2357,748,0.317,139.0,25.0,24.0,24.0,24.0,103.0,0.741,263.0,234.0,0.8896999999999999,181.0,0.6881999999999999,175.0,0.6654000000000001
1931617,Los Angeles,Covina-Valley Unified,Fairvalley High (Continuation),112,88,0.7859999999999999,,,,,,,,44.0,7.0,0.1591,0.0,0.0,0.0,0.0
1932086,Los Angeles,Covina-Valley Unified,Covina High,1198,823,0.687,9.0,,,,,,,260.0,123.0,0.4731,62.0,0.23850000000000002,59.0,0.22690000000000002
1936418,Los Angeles,Covina-Valley Unified,Northview High,1247,926,0.743,46.0,20.0,18.0,20.0,19.0,15.0,0.3261,313.0,137.0,0.43770000000000003,82.0,0.262,74.0,0.2364
1938372,Los Angeles,Covina-Valley Unified,South Hills High,1615,909,0.563,17.0,23.0,23.0,22.0,23.0,10.0,0.5882000000000001,381.0,194.0,0.5092,135.0,0.3543,113.0,0.2966
1932201,Los Angeles,Culver City Unified,Culver City High,2230,777,0.348,147.0,24.0,24.0,22.0,23.0,94.0,0.6395000000000001,222.0,186.0,0.8378,120.0,0.5405,118.0,0.5315
1932441,Los Angeles,Downey Unified,Downey High,4117,2626,0.638,87.0,23.0,22.0,22.0,22.0,59.0,0.6781999999999999,396.0,285.0,0.7197,196.0,0.4949,184.0,0.4646
1939164,Los Angeles,Downey Unified,Warren (Earl) High,3592,2411,0.6709999999999999,48.0,23.0,23.0,23.0,22.0,32.0,0.6667000000000001,335.0,258.0,0.7701,157.0,0.46869999999999995,147.0,0.4388
134858,Los Angeles,Duarte Unified,California School of the Arts - San Gabriel Valley,739,165,0.223,27.0,27.0,27.0,24.0,24.0,21.0,0.7778,40.0,36.0,0.9,28.0,0.7,28.0,0.7
1932482,Los Angeles,Duarte Unified,Duarte High,827,615,0.7440000000000001,28.0,20.0,20.0,18.0,19.0,10.0,0.35710000000000003,73.0,45.0,0.6164000000000001,17.0,0.2329,15.0,0.20550000000000002
1930320,Los Angeles,El Monte Union High,Arroyo High,2048,1709,0.8340000000000001,29.0,22.0,21.0,23.0,22.0,18.0,0.6207,221.0,168.0,0.7602,143.0,0.6470999999999999,134.0,0.6063000000000001
1932664,Los Angeles,El Monte Union High,El Monte High,1738,1646,0.9470000000000001,114.0,19.0,18.0,20.0,19.0,42.0,0.36840000000000006,122.0,66.0,0.541,53.0,0.43439999999999995,42.0,0.3443
1932680,Los Angeles,El Monte Union High,Mountain View High,1347,1256,0.932,51.0,21.0,19.0,19.0,19.0,20.0,0.3922,85.0,55.0,0.6470999999999999,28.0,0.32939999999999997,26.0,0.3059
1937481,Los Angeles,El Monte Union High,Rosemead High,1844,1483,0.804,51.0,26.0,25.0,25.0,24.0,40.0,0.7843000000000001,179.0,145.0,0.8101,116.0,0.648,112.0,0.6257
1995661,Los Angeles,El Monte Union High,South El Monte High,1240,1110,0.895,57.0,19.0,19.0,19.0,20.0,21.0,0.36840000000000006,119.0,77.0,0.6470999999999999,50.0,0.4202,44.0,0.3697
1932706,Los Angeles,El Rancho Unified,El Rancho High,2364,1535,0.649,218.0,19.0,18.0,19.0,19.0,62.0,0.2844,266.0,164.0,0.6164999999999999,95.0,0.35710000000000003,85.0,0.3195
1932763,Los Angeles,El Segundo Unified,El Segundo High,1213,199,0.16399999999999998,109.0,25.0,25.0,24.0,24.0,78.0,0.7156,140.0,132.0,0.9429000000000001,95.0,0.6786,92.0,0.6570999999999999
1932144,Los Angeles,Glendale Unified,Crescenta Valley High,2608,685,0.263,143.0,27.0,27.0,26.0,26.0,124.0,0.8671,266.0,253.0,0.9511,233.0,0.8759,228.0,0.8571
1933530,Los Angeles,Glendale Unified,Glendale High,2174,1581,0.727,42.0,23.0,22.0,23.0,23.0,29.0,0.6905,177.0,144.0,0.8136,114.0,0.6441,108.0,0.6102000000000001
1934082,Los Angeles,Glendale Unified,Herbert Hoover High,1605,1080,0.6729999999999999,11.0,,,,,,,100.0,85.0,0.85,72.0,0.72,69.0,0.69
1996131,Los Angeles,Glendale Unified,Anderson W. Clark Magnet High,1111,627,0.564,21.0,26.0,27.0,26.0,25.0,18.0,0.8571,92.0,87.0,0.9457,79.0,0.8587,78.0,0.8478
1933597,Los Angeles,Glendora Unified,Glendora High,2381,618,0.26,79.0,25.0,23.0,24.0,23.0,66.0,0.8354,248.0,214.0,0.8629000000000001,203.0,0.8184999999999999,186.0,0.75
1996305,Los Angeles,Gorman Joint,Gorman Learning Center,1292,522,0.40399999999999997,10.0,,,,,,,25.0,22.0,0.88,12.0,0.48,12.0,0.48
100354,Los Angeles,Hawthorne,Hawthorne Math and Science Academy,542,447,0.825,112.0,20.0,20.0,21.0,19.0,49.0,0.4375,64.0,55.0,0.8593999999999999,42.0,0.6563,41.0,0.6406000000000001
1934231,Los Angeles,Inglewood Unified,Inglewood High,830,719,0.866,60.0,16.0,16.0,16.0,16.0,6.0,0.1,76.0,26.0,0.3421,3.0,0.0395,3.0,0.0395
1936046,Los Angeles,Inglewood Unified,Morningside High,703,578,0.8220000000000001,51.0,17.0,15.0,16.0,16.0,2.0,0.0392,59.0,27.0,0.4576,5.0,0.08470000000000001,5.0,0.08470000000000001
1996529,Los Angeles,Inglewood Unified,City Honors College Preparatory Academy,339,251,0.74,17.0,19.0,18.0,18.0,18.0,7.0,0.4118,47.0,24.0,0.5106,10.0,0.21280000000000002,10.0,0.21280000000000002
1996586,Los Angeles,Inglewood Unified,Animo Inglewood Charter High,632,613,0.97,99.0,18.0,17.0,18.0,18.0,22.0,0.22219999999999998,68.0,45.0,0.6618,30.0,0.4412,29.0,0.4265
1934611,Los Angeles,La Canada Unified,La Canada High,2068,99,0.048,138.0,29.0,29.0,29.0,28.0,130.0,0.9420000000000001,170.0,163.0,0.9588,158.0,0.9294,156.0,0.9176000000000001
1930080,Los Angeles,Las Virgenes Unified,Agoura High,1972,216,0.11,140.0,27.0,26.0,25.0,24.0,114.0,0.8143,134.0,124.0,0.9254000000000001,111.0,0.8284,109.0,0.8134
1931781,Los Angeles,Las Virgenes Unified,Calabasas High,2005,245,0.122,182.0,27.0,28.0,25.0,25.0,155.0,0.8515999999999999,203.0,185.0,0.9113,143.0,0.7044,139.0,0.6847
1996438,Los Angeles,Lawndale Elementary,Environmental Charter High,523,428,0.818,96.0,17.0,17.0,18.0,17.0,19.0,0.1979,95.0,50.0,0.5263,29.0,0.3053,22.0,0.2316
100602,Los Angeles,Lennox,"Lennox Mathematics, Science and Technology Academy",579,517,0.893,105.0,18.0,17.0,19.0,18.0,27.0,0.2571,144.0,84.0,0.5832999999999999,56.0,0.3889,54.0,0.375
1996313,Los Angeles,Lennox,Animo Leadership High,641,606,0.945,127.0,16.0,15.0,17.0,17.0,13.0,0.1024,89.0,50.0,0.5618,17.0,0.191,15.0,0.1685
127381,Los Angeles,Long Beach Unified,"Ernest S. McBride, Sr. High",744,369,0.496,24.0,24.0,24.0,22.0,23.0,15.0,0.625,146.0,127.0,0.8698999999999999,88.0,0.6027,86.0,0.589
